0.000000000000000000e+00,1.602325581395348664e+01,4.300000000000000000e+01,4.000000000000000000e+02,1.337000000000000000e+03,2.700000000000000000e+03,3.977070746332859313e-02
0.000000000000000000e+00,1.797368421052631504e+01,3.800000000000000000e+01,4.340000000000000000e+02,1.346000000000000000e+03,2.760000000000000000e+03,-1.431884508147493289e-03
0.000000000000000000e+00,1.552272727272727337e+01,4.400000000000000000e+01,3.850000000000000000e+02,1.327000000000000000e+03,2.712000000000000000e+03,2.270390167810947338e-02
0.000000000000000000e+00,1.750000000000000000e+01,4.000000000000000000e+01,4.310000000000000000e+02,1.378000000000000000e+03,2.796000000000000000e+03,2.347959943109072939e-02
0.000000000000000000e+00,1.960000000000000142e+01,3.500000000000000000e+01,4.570000000000000000e+02,1.359000000000000000e+03,2.736000000000000000e+03,1.154059012232205861e-02
0.000000000000000000e+00,2.084848484848484773e+01,3.300000000000000000e+01,5.300000000000000000e+02,1.365000000000000000e+03,2.772000000000000000e+03,3.299623992418351803e-02
0.000000000000000000e+00,2.400000000000000000e+01,2.900000000000000000e+01,5.460000000000000000e+02,1.400000000000000000e+03,2.832000000000000000e+03,-8.702509403331325569e-03
0.000000000000000000e+00,2.093939393939393767e+01,3.300000000000000000e+01,3.760000000000000000e+02,1.356000000000000000e+03,2.772000000000000000e+03,-1.217842835164355958e-02
0.000000000000000000e+00,2.300000000000000000e+01,3.000000000000000000e+01,5.130000000000000000e+02,1.389000000000000000e+03,2.844000000000000000e+03,1.159129173906138163e-02
0.000000000000000000e+00,2.400000000000000000e+01,2.900000000000000000e+01,4.960000000000000000e+02,1.398000000000000000e+03,2.820000000000000000e+03,8.683315138668486893e-03
0.000000000000000000e+00,1.944444444444444287e+01,3.600000000000000000e+01,4.500000000000000000e+02,1.394000000000000000e+03,2.820000000000000000e+03,4.823287259983839725e-02
0.000000000000000000e+00,1.604651162790697683e+01,4.300000000000000000e+01,4.160000000000000000e+02,1.353000000000000000e+03,2.772000000000000000e+03,3.840980895188831484e-02
0.000000000000000000e+00,2.050000000000000000e+01,3.400000000000000000e+01,4.700000000000000000e+02,1.376000000000000000e+03,2.772000000000000000e+03,-2.183811904173236368e-02
0.000000000000000000e+00,2.382758620689655160e+01,2.900000000000000000e+01,5.530000000000000000e+02,1.383000000000000000e+03,2.796000000000000000e+03,-2.347710025655669330e-02
0.000000000000000000e+00,1.813157894736842124e+01,3.800000000000000000e+01,4.840000000000000000e+02,1.380000000000000000e+03,2.796000000000000000e+03,5.760830101820759060e-03
0.000000000000000000e+00,1.913888888888888928e+01,3.600000000000000000e+01,5.020000000000000000e+02,1.367000000000000000e+03,2.784000000000000000e+03,-8.289647550229399618e-04
0.000000000000000000e+00,1.872972972972972983e+01,3.700000000000000000e+01,4.440000000000000000e+02,1.381000000000000000e+03,2.832000000000000000e+03,1.017806699191321773e-02
0.000000000000000000e+00,1.735000000000000142e+01,4.000000000000000000e+01,4.620000000000000000e+02,1.352000000000000000e+03,2.748000000000000000e+03,-1.536859285539784493e-02
0.000000000000000000e+00,1.654761904761904745e+01,4.200000000000000000e+01,3.650000000000000000e+02,1.356000000000000000e+03,2.736000000000000000e+03,1.269675530700922067e-02
0.000000000000000000e+00,2.029411764705882248e+01,3.400000000000000000e+01,4.530000000000000000e+02,1.362000000000000000e+03,2.736000000000000000e+03,2.044721591677158695e-02
0.000000000000000000e+00,1.988571428571428612e+01,3.500000000000000000e+01,4.300000000000000000e+02,1.377000000000000000e+03,2.808000000000000000e+03,2.140747836688796854e-02
0.000000000000000000e+00,2.203225806451612812e+01,3.100000000000000000e+01,5.090000000000000000e+02,1.377000000000000000e+03,2.796000000000000000e+03,2.717788210745976374e-02
0.000000000000000000e+00,1.902777777777777857e+01,3.600000000000000000e+01,3.850000000000000000e+02,1.336000000000000000e+03,2.724000000000000000e+03,-2.376651274020641705e-02
0.000000000000000000e+00,1.818421052631579116e+01,3.800000000000000000e+01,4.050000000000000000e+02,1.357000000000000000e+03,2.760000000000000000e+03,1.231911254278286044e-02
0.000000000000000000e+00,1.925000000000000000e+01,3.600000000000000000e+01,4.460000000000000000e+02,1.358000000000000000e+03,2.748000000000000000e+03,9.794442124809919770e-03
0.000000000000000000e+00,2.035294117647058698e+01,3.400000000000000000e+01,4.800000000000000000e+02,1.364000000000000000e+03,2.784000000000000000e+03,-2.735780523346786550e-02
0.000000000000000000e+00,2.446428571428571530e+01,2.800000000000000000e+01,5.370000000000000000e+02,1.377000000000000000e+03,2.796000000000000000e+03,2.609886865062857261e-02
0.000000000000000000e+00,2.017647058823529349e+01,3.400000000000000000e+01,4.440000000000000000e+02,1.378000000000000000e+03,2.784000000000000000e+03,1.807233874384756370e-02
0.000000000000000000e+00,1.593023255813953476e+01,4.300000000000000000e+01,4.490000000000000000e+02,1.334000000000000000e+03,2.688000000000000000e+03,6.721160879119816856e-02
0.000000000000000000e+00,2.544444444444444287e+01,2.700000000000000000e+01,4.410000000000000000e+02,1.373000000000000000e+03,2.772000000000000000e+03,-3.758973248525779992e-02
0.000000000000000000e+00,1.843243243243243157e+01,3.700000000000000000e+01,4.780000000000000000e+02,1.346000000000000000e+03,2.724000000000000000e+03,3.984007767338146322e-02
0.000000000000000000e+00,1.420833333333333393e+01,4.800000000000000000e+01,3.880000000000000000e+02,1.324000000000000000e+03,2.676000000000000000e+03,1.593090374056500488e-02
0.000000000000000000e+00,1.732499999999999929e+01,4.000000000000000000e+01,4.360000000000000000e+02,1.375000000000000000e+03,2.772000000000000000e+03,7.526600562754909990e-03
0.000000000000000000e+00,2.109090909090908994e+01,3.300000000000000000e+01,5.350000000000000000e+02,1.372000000000000000e+03,2.784000000000000000e+03,-1.247378116602137826e-03
0.000000000000000000e+00,1.954285714285714448e+01,3.500000000000000000e+01,5.240000000000000000e+02,1.354000000000000000e+03,2.736000000000000000e+03,1.141936970502674051e-02
0.000000000000000000e+00,2.087878787878787890e+01,3.300000000000000000e+01,4.060000000000000000e+02,1.341000000000000000e+03,2.712000000000000000e+03,-3.830511109000346581e-02
0.000000000000000000e+00,2.100000000000000000e+01,3.300000000000000000e+01,4.780000000000000000e+02,1.359000000000000000e+03,2.748000000000000000e+03,-3.732456953340273359e-03
0.000000000000000000e+00,2.555555555555555713e+01,2.700000000000000000e+01,4.890000000000000000e+02,1.393000000000000000e+03,2.796000000000000000e+03,2.176024533820512114e-02
0.000000000000000000e+00,1.982857142857142918e+01,3.500000000000000000e+01,4.680000000000000000e+02,1.378000000000000000e+03,2.820000000000000000e+03,5.464082099827459113e-03
0.000000000000000000e+00,1.687804878048780566e+01,4.100000000000000000e+01,3.790000000000000000e+02,1.352000000000000000e+03,2.736000000000000000e+03,-1.903085368825823548e-02
0.000000000000000000e+00,1.908333333333333215e+01,3.600000000000000000e+01,5.240000000000000000e+02,1.378000000000000000e+03,2.808000000000000000e+03,6.050890720623527258e-02
0.000000000000000000e+00,1.828947368421052744e+01,3.800000000000000000e+01,4.310000000000000000e+02,1.366000000000000000e+03,2.784000000000000000e+03,-1.835058489252137937e-02
0.000000000000000000e+00,1.916666666666666785e+01,3.600000000000000000e+01,5.190000000000000000e+02,1.373000000000000000e+03,2.784000000000000000e+03,3.089180050718515202e-02
0.000000000000000000e+00,1.551111111111111107e+01,4.500000000000000000e+01,4.720000000000000000e+02,1.360000000000000000e+03,2.748000000000000000e+03,-3.421003922695966225e-03
0.000000000000000000e+00,2.106060606060606233e+01,3.300000000000000000e+01,5.340000000000000000e+02,1.381000000000000000e+03,2.796000000000000000e+03,1.065313357282341583e-02
0.000000000000000000e+00,1.925000000000000000e+01,3.600000000000000000e+01,4.620000000000000000e+02,1.363000000000000000e+03,2.736000000000000000e+03,1.016010303969064896e-03
0.000000000000000000e+00,1.938888888888888928e+01,3.600000000000000000e+01,4.600000000000000000e+02,1.399000000000000000e+03,2.832000000000000000e+03,3.847768172092484729e-02
0.000000000000000000e+00,1.968571428571428683e+01,3.500000000000000000e+01,4.900000000000000000e+02,1.376000000000000000e+03,2.784000000000000000e+03,2.196904781571731510e-02
0.000000000000000000e+00,2.435714285714285765e+01,2.800000000000000000e+01,4.450000000000000000e+02,1.393000000000000000e+03,2.820000000000000000e+03,-1.377409341995252355e-02
0.000000000000000000e+00,2.181250000000000000e+01,3.200000000000000000e+01,4.770000000000000000e+02,1.407000000000000000e+03,2.880000000000000000e+03,4.641848910542919343e-02
0.000000000000000000e+00,2.087878787878787890e+01,3.300000000000000000e+01,5.280000000000000000e+02,1.365000000000000000e+03,2.760000000000000000e+03,5.139990761466581987e-02
0.000000000000000000e+00,1.988571428571428612e+01,3.500000000000000000e+01,4.450000000000000000e+02,1.388000000000000000e+03,2.796000000000000000e+03,1.317107383501505032e-02
0.000000000000000000e+00,1.982857142857142918e+01,3.500000000000000000e+01,4.980000000000000000e+02,1.357000000000000000e+03,2.772000000000000000e+03,2.542520832863760100e-02
0.000000000000000000e+00,1.565909090909090828e+01,4.400000000000000000e+01,4.080000000000000000e+02,1.359000000000000000e+03,2.736000000000000000e+03,-1.939979388632523611e-03
0.000000000000000000e+00,2.283333333333333215e+01,3.000000000000000000e+01,5.080000000000000000e+02,1.379000000000000000e+03,2.808000000000000000e+03,3.309604438765247764e-02
0.000000000000000000e+00,2.238709677419354804e+01,3.100000000000000000e+01,5.340000000000000000e+02,1.388000000000000000e+03,2.796000000000000000e+03,1.590423360468794581e-02
0.000000000000000000e+00,1.988571428571428612e+01,3.500000000000000000e+01,4.720000000000000000e+02,1.415000000000000000e+03,2.856000000000000000e+03,4.652874176349829777e-02
0.000000000000000000e+00,2.222580645161290391e+01,3.100000000000000000e+01,4.690000000000000000e+02,1.383000000000000000e+03,2.820000000000000000e+03,2.944361833952910748e-02
0.000000000000000000e+00,2.118181818181818343e+01,3.300000000000000000e+01,4.560000000000000000e+02,1.375000000000000000e+03,2.796000000000000000e+03,-3.076886374150733863e-02
0.000000000000000000e+00,1.968571428571428683e+01,3.500000000000000000e+01,5.080000000000000000e+02,1.356000000000000000e+03,2.748000000000000000e+03,-1.527945335152502276e-02
0.000000000000000000e+00,1.908333333333333215e+01,3.600000000000000000e+01,4.460000000000000000e+02,1.344000000000000000e+03,2.736000000000000000e+03,-1.224614786656729598e-02
0.000000000000000000e+00,1.867567567567567721e+01,3.700000000000000000e+01,3.930000000000000000e+02,1.348000000000000000e+03,2.736000000000000000e+03,-3.130757774388934905e-02
0.000000000000000000e+00,2.020588235294117752e+01,3.400000000000000000e+01,4.720000000000000000e+02,1.366000000000000000e+03,2.772000000000000000e+03,3.913789803672340466e-03
0.000000000000000000e+00,2.175000000000000000e+01,3.200000000000000000e+01,3.670000000000000000e+02,1.369000000000000000e+03,2.760000000000000000e+03,-9.047505969734248588e-03
