0.000000000000000000e+00,7.294736842105263186e+00,9.500000000000000000e+01,9.200000000000000000e+01,1.308000000000000000e+03,3.936000000000000000e+03,3.953362225232130434e-01
0.000000000000000000e+00,5.741666666666666252e+00,1.200000000000000000e+02,4.000000000000000000e+01,1.203000000000000000e+03,2.808000000000000000e+03,4.611850974425281136e-01
0.000000000000000000e+00,6.357798165137614532e+00,1.090000000000000000e+02,4.400000000000000000e+01,1.227000000000000000e+03,3.108000000000000000e+03,4.069430825010045272e-01
0.000000000000000000e+00,6.523809523809523725e+00,1.050000000000000000e+02,6.000000000000000000e+01,1.226000000000000000e+03,2.844000000000000000e+03,4.063176438485547881e-01
0.000000000000000000e+00,6.386792452830188260e+00,1.060000000000000000e+02,4.400000000000000000e+01,1.208000000000000000e+03,2.916000000000000000e+03,4.066487702241888824e-01
0.000000000000000000e+00,7.020618556701030855e+00,9.700000000000000000e+01,6.400000000000000000e+01,1.263000000000000000e+03,3.120000000000000000e+03,4.293551234077230272e-01
0.000000000000000000e+00,6.989795918367346594e+00,9.800000000000000000e+01,6.400000000000000000e+01,1.252000000000000000e+03,2.940000000000000000e+03,4.064731148812690265e-01
0.000000000000000000e+00,6.401869158878504606e+00,1.070000000000000000e+02,4.800000000000000000e+01,1.226000000000000000e+03,2.844000000000000000e+03,4.130133474066206567e-01
0.000000000000000000e+00,6.548076923076923350e+00,1.040000000000000000e+02,6.800000000000000000e+01,1.229000000000000000e+03,2.880000000000000000e+03,4.330131386616743461e-01
0.000000000000000000e+00,6.424528301886792470e+00,1.060000000000000000e+02,7.600000000000000000e+01,1.220000000000000000e+03,2.820000000000000000e+03,4.253986435183950698e-01
0.000000000000000000e+00,6.908163265306122014e+00,9.800000000000000000e+01,4.000000000000000000e+01,1.242000000000000000e+03,3.240000000000000000e+03,3.975502754640445335e-01
0.000000000000000000e+00,6.782178217821781985e+00,1.010000000000000000e+02,4.400000000000000000e+01,1.248000000000000000e+03,3.048000000000000000e+03,4.158260899912806230e-01
0.000000000000000000e+00,7.135416666666666963e+00,9.600000000000000000e+01,8.400000000000000000e+01,1.272000000000000000e+03,3.144000000000000000e+03,4.270394252066089802e-01
0.000000000000000000e+00,6.889999999999999680e+00,1.000000000000000000e+02,6.000000000000000000e+01,1.275000000000000000e+03,3.384000000000000000e+03,4.301478804096300346e-01
0.000000000000000000e+00,6.342592592592592560e+00,1.080000000000000000e+02,8.000000000000000000e+01,1.246000000000000000e+03,3.360000000000000000e+03,4.435593688111679200e-01
0.000000000000000000e+00,6.948979591836734748e+00,9.800000000000000000e+01,5.200000000000000000e+01,1.251000000000000000e+03,3.000000000000000000e+03,4.225836432255453690e-01
0.000000000000000000e+00,6.364485981308411588e+00,1.070000000000000000e+02,4.800000000000000000e+01,1.212000000000000000e+03,2.952000000000000000e+03,4.167064425817221252e-01
0.000000000000000000e+00,6.715686274509804043e+00,1.020000000000000000e+02,5.600000000000000000e+01,1.251000000000000000e+03,3.012000000000000000e+03,4.276441535588124676e-01
0.000000000000000000e+00,6.447619047619047805e+00,1.050000000000000000e+02,6.000000000000000000e+01,1.212000000000000000e+03,3.084000000000000000e+03,4.298075143543136356e-01
0.000000000000000000e+00,6.151785714285714413e+00,1.120000000000000000e+02,5.200000000000000000e+01,1.218000000000000000e+03,2.808000000000000000e+03,4.420907936145462291e-01
0.000000000000000000e+00,6.849999999999999645e+00,1.000000000000000000e+02,8.400000000000000000e+01,1.253000000000000000e+03,3.108000000000000000e+03,4.409777328970027610e-01
0.000000000000000000e+00,6.263636363636363669e+00,1.100000000000000000e+02,7.600000000000000000e+01,1.236000000000000000e+03,3.468000000000000000e+03,4.327788806715602843e-01
0.000000000000000000e+00,6.742574257425742346e+00,1.010000000000000000e+02,8.800000000000000000e+01,1.232000000000000000e+03,3.312000000000000000e+03,3.981040983895408614e-01
0.000000000000000000e+00,6.754901960784313708e+00,1.020000000000000000e+02,6.800000000000000000e+01,1.263000000000000000e+03,3.468000000000000000e+03,4.220762073034238782e-01
0.000000000000000000e+00,6.044642857142856762e+00,1.120000000000000000e+02,3.200000000000000000e+01,1.189000000000000000e+03,2.748000000000000000e+03,4.260572670132696249e-01
