"x"
0.32027972027972
0.254710643687022
0.184258763518271
0.140536345056308
0.107853474112981
0.0915120386413171
0.0915120386413171
0.0878515570956644
0.0739802586068753
0.0690482413664169
0.0641162241259586
0.0542521896450419
0.0542521896450419
0.0482241685733706
0.0421961475016992
0.0241120842866853
0.0241120842866853
0.0241120842866853
0.0241120842866853
0.0241120842866853
0
