0.000000000000000000e+00,4.075342465753424293e+00,3.300000000000000000e+01,3.800000000000000000e+01,-4.266493055555555802e-01,4.308390022675737119e-02
0.000000000000000000e+00,4.075342465753424293e+00,3.300000000000000000e+01,3.800000000000000000e+01,-4.266493055555555802e-01,4.112554112554112767e-02
0.000000000000000000e+00,4.075342465753424293e+00,3.300000000000000000e+01,3.800000000000000000e+01,-4.266493055555555802e-01,4.323094425483504227e-02
0.000000000000000000e+00,4.075342465753424293e+00,3.300000000000000000e+01,3.800000000000000000e+01,-4.266493055555555802e-01,4.208194905869324515e-02
0.000000000000000000e+00,4.075342465753424293e+00,3.300000000000000000e+01,3.800000000000000000e+01,-4.266493055555555802e-01,4.222222222222222349e-02
0.000000000000000000e+00,4.075342465753424293e+00,3.300000000000000000e+01,3.800000000000000000e+01,-4.266493055555555802e-01,4.236343366778149572e-02
0.000000000000000000e+00,4.075342465753424293e+00,3.300000000000000000e+01,3.800000000000000000e+01,-4.266493055555555802e-01,4.367816091954022928e-02
0.000000000000000000e+00,4.075342465753424293e+00,3.300000000000000000e+01,3.800000000000000000e+01,-4.266493055555555802e-01,4.072883172561628934e-02
0.000000000000000000e+00,4.075342465753424293e+00,3.300000000000000000e+01,3.800000000000000000e+01,-4.266493055555555802e-01,4.398148148148148251e-02
0.000000000000000000e+00,4.075342465753424293e+00,3.300000000000000000e+01,3.800000000000000000e+01,-4.266493055555555802e-01,4.208194905869324515e-02
1.000000000000000056e-01,4.195499296765119901e+00,4.600000000000000000e+01,5.000000000000000000e+01,-2.250205310703533024e-01,5.767012687427912343e-02
1.000000000000000056e-01,4.064030131826742220e+00,3.600000000000000000e+01,4.100000000000000000e+01,-3.922478052012588479e-01,4.617117117117117142e-02
1.000000000000000056e-01,4.049773755656108420e+00,3.800000000000000000e+01,4.100000000000000000e+01,-2.980349344978163173e-01,4.540420819490587068e-02
1.000000000000000056e-01,4.168067226890756594e+00,3.500000000000000000e+01,4.100000000000000000e+01,-3.666666666666671404e-01,4.664391353811148805e-02
1.000000000000000056e-01,4.075342465753424293e+00,3.300000000000000000e+01,3.800000000000000000e+01,-4.266493055555555802e-01,4.236343366778149572e-02
1.000000000000000056e-01,4.075342465753424293e+00,3.300000000000000000e+01,3.800000000000000000e+01,-4.266493055555555802e-01,4.180418041804180584e-02
1.000000000000000056e-01,4.075342465753424293e+00,3.300000000000000000e+01,3.800000000000000000e+01,-4.266493055555555802e-01,4.337899543378995193e-02
1.000000000000000056e-01,4.191235059760956005e+00,3.600000000000000000e+01,4.100000000000000000e+01,-4.065309117593103316e-01,4.510451045104510448e-02
1.000000000000000056e-01,4.075342465753424293e+00,3.300000000000000000e+01,3.800000000000000000e+01,-4.266493055555555802e-01,4.279279279279279286e-02
1.000000000000000056e-01,4.054421768707483054e+00,3.900000000000000000e+01,4.100000000000000000e+01,-2.576241134751776074e-01,4.480874316939890967e-02
2.000000000000000111e-01,4.740684022460438740e+00,7.200000000000000000e+01,7.700000000000000000e+01,-2.479498055850122562e-01,8.881199538638985536e-02
2.000000000000000111e-01,4.171128107074570046e+00,5.700000000000000000e+01,6.100000000000000000e+01,-2.598242310106718134e-01,6.666666666666666574e-02
2.000000000000000111e-01,4.423980815347722029e+00,7.200000000000000000e+01,8.100000000000000000e+01,-2.432043910088867444e-01,9.060402684563757802e-02
2.000000000000000111e-01,5.283245679939894579e+00,5.900000000000000000e+01,6.500000000000000000e+01,-2.274220032840720829e-01,7.270693512304250705e-02
2.000000000000000111e-01,4.488928255093002306e+00,5.000000000000000000e+01,5.600000000000000000e+01,-3.478236130867707887e-01,6.201550387596899139e-02
2.000000000000000111e-01,3.604878048780487898e+00,5.100000000000000000e+01,5.300000000000000000e+01,-2.083864795918370649e-01,6.091954022988505663e-02
2.000000000000000111e-01,5.192411924119241462e+00,7.000000000000000000e+01,7.900000000000000000e+01,-3.374744983404892040e-01,8.777777777777777402e-02
2.000000000000000111e-01,4.080859128237523947e+00,8.000000000000000000e+01,8.500000000000000000e+01,-2.275697151141990726e-01,9.259259259259258745e-02
2.000000000000000111e-01,4.245046923879040257e+00,6.400000000000000000e+01,6.700000000000000000e+01,-1.402314499659630120e-01,7.346491228070176072e-02
2.000000000000000111e-01,4.916996047430830075e+00,5.900000000000000000e+01,6.200000000000000000e+01,-4.028429838288992704e-01,6.753812636165577865e-02
2.999999999999999889e-01,4.682649842271293217e+00,1.020000000000000000e+02,1.270000000000000000e+02,-3.236471331084170289e-01,1.401766004415010980e-01
2.999999999999999889e-01,4.178715670436186969e+00,1.040000000000000000e+02,1.330000000000000000e+02,-3.418882658792122831e-01,1.472868217054263684e-01
2.999999999999999889e-01,4.215221683719260426e+00,1.100000000000000000e+02,1.510000000000000000e+02,-3.097273655950879556e-01,1.639522258414766454e-01
2.999999999999999889e-01,4.050124688279301388e+00,9.700000000000000000e+01,1.340000000000000000e+02,-3.723291077086149925e-01,1.474147414741474038e-01
2.999999999999999889e-01,4.382694414019715268e+00,1.030000000000000000e+02,1.320000000000000000e+02,-2.603821015585719434e-01,1.486486486486486569e-01
2.999999999999999889e-01,4.295629820051414249e+00,9.500000000000000000e+01,1.260000000000000000e+02,-5.102843434144804791e-01,1.409395973154362325e-01
2.999999999999999889e-01,4.456885456885457231e+00,1.010000000000000000e+02,1.330000000000000000e+02,-3.056203605514316024e-01,1.482720178372352315e-01
2.999999999999999889e-01,4.255775962660443668e+00,9.900000000000000000e+01,1.230000000000000000e+02,-3.119368342100727887e-01,1.366666666666666585e-01
2.999999999999999889e-01,4.263876454789614634e+00,1.010000000000000000e+02,1.260000000000000000e+02,-2.206966846890016654e-01,1.395348837209302306e-01
2.999999999999999889e-01,4.741444114737883631e+00,1.080000000000000000e+02,1.340000000000000000e+02,-3.173779991905069098e-01,1.474147414741474038e-01
4.000000000000000222e-01,3.553782226839172775e+00,1.510000000000000000e+02,2.940000000000000000e+02,-3.161323219622874103e-01,3.171521035598705573e-01
4.000000000000000222e-01,3.565078413744880770e+00,1.420000000000000000e+02,2.780000000000000000e+02,-2.943640377028233224e-01,3.088888888888888795e-01
4.000000000000000222e-01,3.508831306187202514e+00,1.420000000000000000e+02,2.730000000000000000e+02,-2.686794276496671796e-01,2.944983818770226525e-01
4.000000000000000222e-01,3.550771476230191848e+00,1.410000000000000000e+02,2.840000000000000000e+02,-3.381046737152605397e-01,3.198198198198198283e-01
4.000000000000000222e-01,3.472646161070673809e+00,1.340000000000000000e+02,2.570000000000000000e+02,-3.130006361243811153e-01,2.790445168295331291e-01
4.000000000000000222e-01,3.422847468558529727e+00,1.600000000000000000e+02,3.390000000000000000e+02,-2.327659163126818975e-01,3.791946308724832293e-01
4.000000000000000222e-01,3.615212527964205780e+00,1.500000000000000000e+02,2.870000000000000000e+02,-2.954988199384339653e-01,3.188888888888888884e-01
4.000000000000000222e-01,3.372220002663470328e+00,1.270000000000000000e+02,2.390000000000000000e+02,-3.430015649200855443e-01,2.637969094922737456e-01
4.000000000000000222e-01,3.612807059384688824e+00,1.320000000000000000e+02,2.470000000000000000e+02,-3.399518435908978065e-01,2.819634703196347014e-01
4.000000000000000222e-01,3.495547588759106983e+00,1.340000000000000000e+02,2.530000000000000000e+02,-3.038347640691488882e-01,2.729234088457389573e-01
5.000000000000000000e-01,3.266477145208348976e+00,1.660000000000000000e+02,4.480000000000000000e+02,-2.501088996053292823e-01,5.011185682326622093e-01
5.000000000000000000e-01,3.148690570665896971e+00,1.670000000000000000e+02,4.700000000000000000e+02,-2.846485880255645862e-01,5.136612021857923649e-01
5.000000000000000000e-01,3.306066802999318543e+00,1.630000000000000000e+02,4.200000000000000000e+02,-2.931826245337037506e-01,4.605263157894736725e-01
5.000000000000000000e-01,3.270866689871214650e+00,1.700000000000000000e+02,4.440000000000000000e+02,-2.644210531458157654e-01,4.836601307189542509e-01
5.000000000000000000e-01,3.229353577179664203e+00,1.620000000000000000e+02,4.310000000000000000e+02,-2.688539082947429826e-01,4.757174392935982210e-01
5.000000000000000000e-01,3.317554240631163776e+00,1.690000000000000000e+02,4.230000000000000000e+02,-1.861189212803774085e-01,4.747474747474747514e-01
5.000000000000000000e-01,3.256852945630773988e+00,1.660000000000000000e+02,4.250000000000000000e+02,-2.614890932351463526e-01,4.936120789779326334e-01
5.000000000000000000e-01,3.194013215508319181e+00,1.590000000000000000e+02,4.290000000000000000e+02,-2.676202359785999074e-01,4.831081081081081141e-01
5.000000000000000000e-01,3.372826086956521863e+00,1.610000000000000000e+02,4.000000000000000000e+02,-2.234356900307156168e-01,4.519774011299435013e-01
5.000000000000000000e-01,3.240160642570280913e+00,1.660000000000000000e+02,4.340000000000000000e+02,-1.841748526468600100e-01,4.822222222222222188e-01
5.500000000000000444e-01,3.167098531659025884e+00,1.740000000000000000e+02,5.060000000000000000e+02,-2.655168030425941184e-01,5.756541524459612980e-01
5.500000000000000444e-01,3.197215454229028975e+00,1.700000000000000000e+02,4.910000000000000000e+02,-2.291821169904197375e-01,5.437430786267996030e-01
5.500000000000000444e-01,3.132813550208361164e+00,1.730000000000000000e+02,5.310000000000000000e+02,-2.050491391847308054e-01,5.880398671096345176e-01
5.500000000000000444e-01,3.038038884192730382e+00,1.690000000000000000e+02,5.210000000000000000e+02,-2.443388536928648991e-01,5.656894679695982919e-01
5.500000000000000444e-01,3.073507411940704426e+00,1.720000000000000000e+02,5.360000000000000000e+02,-2.615994542335095541e-01,5.708200212992545763e-01
5.500000000000000444e-01,3.272752888137503646e+00,1.690000000000000000e+02,4.730000000000000000e+02,-2.221755025156271768e-01,5.169398907103824881e-01
5.500000000000000444e-01,3.092116697703289674e+00,1.800000000000000000e+02,5.650000000000000000e+02,-2.253326385050425651e-01,6.215621562156216084e-01
5.500000000000000444e-01,3.275844155844156003e+00,1.760000000000000000e+02,4.830000000000000000e+02,-2.314973391927155622e-01,5.366666666666666252e-01
5.500000000000000444e-01,3.114897911652822149e+00,1.630000000000000000e+02,4.500000000000000000e+02,-3.035125822133669105e-01,5.208333333333333703e-01
5.500000000000000444e-01,3.215320910973084700e+00,1.620000000000000000e+02,4.680000000000000000e+02,-3.032863244722069362e-01,5.148514851485148647e-01
5.999999999999999778e-01,3.118644067796610297e+00,1.780000000000000000e+02,5.860000000000000000e+02,-1.804198003527701377e-01,6.621468926553671919e-01
5.999999999999999778e-01,3.067873303167421017e+00,1.700000000000000000e+02,5.240000000000000000e+02,-2.605547815904252218e-01,5.981735159817351821e-01
5.999999999999999778e-01,3.082269122193843192e+00,1.730000000000000000e+02,5.600000000000000000e+02,-2.396247286186731218e-01,6.222222222222222321e-01
5.999999999999999778e-01,3.057728119180633364e+00,1.800000000000000000e+02,5.500000000000000000e+02,-1.884010125767095756e-01,6.010928961748633892e-01
5.999999999999999778e-01,3.043531054580778328e+00,1.820000000000000000e+02,6.010000000000000000e+02,-1.932571028284293946e-01,6.700111482720177980e-01
5.999999999999999778e-01,2.969480519480519387e+00,1.760000000000000000e+02,6.040000000000000000e+02,-2.033227286298354974e-01,6.558089033659065814e-01
5.999999999999999778e-01,2.985167837626854226e+00,1.830000000000000000e+02,6.520000000000000000e+02,-1.660274885110692711e-01,6.877637130801688148e-01
5.999999999999999778e-01,3.095274781715459778e+00,1.770000000000000000e+02,5.720000000000000000e+02,-2.093198741746765401e-01,6.441441441441441151e-01
5.999999999999999778e-01,3.028502507458896709e+00,1.780000000000000000e+02,5.970000000000000000e+02,-2.537584798558993882e-01,6.567656765676567199e-01
5.999999999999999778e-01,3.006198929275852194e+00,1.690000000000000000e+02,5.280000000000000000e+02,-2.171257966397217853e-01,6.027397260273972268e-01
6.999999999999999556e-01,2.920891263432699780e+00,1.820000000000000000e+02,6.940000000000000000e+02,-1.877748433345865220e-01,7.868480725623582250e-01
6.999999999999999556e-01,2.971882007935138681e+00,1.870000000000000000e+02,6.860000000000000000e+02,-1.926089944024045042e-01,7.622222222222222454e-01
6.999999999999999556e-01,2.929142185663924813e+00,1.850000000000000000e+02,6.990000000000000000e+02,-1.444825775143452062e-01,8.006872852233677396e-01
6.999999999999999556e-01,2.951854775059195024e+00,1.820000000000000000e+02,7.100000000000000000e+02,-1.578794387324182757e-01,7.995495495495495986e-01
6.999999999999999556e-01,2.883464005702066846e+00,1.840000000000000000e+02,6.950000000000000000e+02,-1.733877947379312001e-01,7.906712172923776594e-01
6.999999999999999556e-01,2.910706779559238733e+00,1.830000000000000000e+02,7.000000000000000000e+02,-1.497474561279262817e-01,7.829977628635347298e-01
6.999999999999999556e-01,2.871074280910346666e+00,1.830000000000000000e+02,7.470000000000000000e+02,-1.645558789741422834e-01,8.412162162162162282e-01
6.999999999999999556e-01,2.935326968113853408e+00,1.830000000000000000e+02,6.980000000000000000e+02,-2.022234934715898269e-01,7.704194260485651702e-01
6.999999999999999556e-01,2.905085730892182472e+00,1.860000000000000000e+02,7.200000000000000000e+02,-1.466800754283361097e-01,8.053691275167784713e-01
6.999999999999999556e-01,2.860831781502172433e+00,1.800000000000000000e+02,7.180000000000000000e+02,-2.010821211830939870e-01,7.977777777777778079e-01
